Bill No,Doc. Date,Vou No,Bill Date,Party Name,State,City Name,Product Name (Overwrite),category,HSN Code,Packing,Qty,Purchase Rate,Purchase Amt,CGST Amount,SGST Amount,IGST Amount,Total Amount,Category
MP-01442,08-01-2021,  PW/526,08-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,ROSUSURE-AP                   10 CAP,,3004,10 CAP,6000,19.8,118800,7128,7128,,133056,CARDIAC
MP-01573,02-02-2021,  PW/695,03-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,ROSUSURE-AP                   10 CAP,,3004,10 CAP,9900,19.8,196020,11761.2,11761.2,,219542.4,CARDIAC
MP-01589,04-02-2021,  PW/711,04-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,ROSUSURE-AP                   10 CAP,,3004,10 CAP,9000,19.8,178200,10692,10692,,199584,CARDIAC
MP-01784,04-03-2021,  PW/999,08-03-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,ROSUSURE-AP                   10 CAP,,3004,10 CAP,6000,19.8,118800,7128,7128,,133056,CARDIAC
SA/2671,03-11-2020,  PW/60,03-11-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIODINE POWDER                10 GM,,3004,10 GM,1760,8.75,15400,850.08,850.08,,17100.16,COUNTER
SA/3679,14-01-2021,  PW/570,14-01-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIODINE POWDER                10 GM,,3004,10 GM,2400,8.75,21000,1159.2,1159.2,,23318.4,COUNTER
SA/3682,14-01-2021,  PW/571,14-01-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIODINE POWDER                10 GM,,3004,10 GM,1100,8.75,9625,531.3,531.3,,10687.6,COUNTER
SA/4569,12-03-2021,  PW/1036,12-03-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIODINE POWDER                10 GM,,3004,10 GM,1200,8.75,10500,579.6,579.6,,11659.2,COUNTER
SA/2673,03-11-2020,  PW/61,03-11-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,GLIRUM TAB                    10 TAB,,30049083,10 TAB,2120,3.13,6635.6,366.29,366.29,,7368.18,DIABETIC
SA/3461,01-01-2021,  PW/456,01-01-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,GLIRUM TAB                    10 TAB,,30049083,10 TAB,1200,3.13,3756,207.33,207.33,,4170.66,DIABETIC
SA/4402,01-03-2021,  PW/935,01-03-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,GLIRUM TAB                    10 TAB,,30049083,10 TAB,1200,3.13,3756,207.33,207.33,,4170.66,DIABETIC
SA/4405,02-03-2021,  PW/941,02-03-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,GLIRUM TAB                    10 TAB,,30049083,10 TAB,920,3.13,2879.6,158.95,158.95,,3197.5,DIABETIC
SA/2673,03-11-2020,  PW/61,03-11-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,INPAMIDE-SR TAB               10 TAB,,30049079,10 TAB,1000,9.5,9500,524.4,524.4,,10548.8,A TO Z
SA/3122,03-12-2020,  PW/234,04-12-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,INPAMIDE-SR TAB               10 TAB,,30049079,10 TAB,1000,9.5,9500,524.4,524.4,,10548.8,A TO Z
SA/3681,14-01-2021,  PW/572,14-01-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,INPAMIDE-SR TAB               10 TAB,,30049079,10 TAB,700,9.5,6650,367.08,367.08,,7384.16,A TO Z
SA/3926,01-02-2021,  PW/674,01-02-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,INPAMIDE-SR TAB               10 TAB,,30049079,10 TAB,1000,9.5,9500,524.4,524.4,,10548.8,A TO Z
SA/4577,12-03-2021,  PW/1041,13-03-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,INPAMIDE-SR TAB               10 TAB,,30049079,10 TAB,1000,9.5,9500,524.4,524.4,,10548.8,A TO Z
SA/2672,03-11-2020,  PW/62,04-11-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,ELDOFEN 50 TAB                10 TAB,,3004,10 TAB,2700,2.9,7830,432.22,432.22,,8694.44,PAIN KILLER
SA/2772,09-11-2020,  PW/128,09-11-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,ELDOFEN 50 TAB                10 TAB,,3004,10 TAB,1800,2.9,5220,288.14,288.14,,5796.28,PAIN KILLER
SA/3003,25-11-2020,  PW/190,26-11-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,ELDOFEN 50 TAB                10 TAB,,3004,10 TAB,2640,2.9,7656,422.61,422.61,,8501.22,PAIN KILLER
SA/3462,01-01-2021,  PW/457,01-01-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,ELDOFEN 50 TAB                10 TAB,,3004,10 TAB,2700,2.9,7830,432.22,432.22,,8694.44,PAIN KILLER
SA/3678,14-01-2021,  PW/573,14-01-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,ELDOFEN 50 TAB                10 TAB,,3004,10 TAB,2250,2.9,6525,360.18,360.18,,7245.36,PAIN KILLER
SA/4406,02-03-2021,  PW/938,02-03-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,ELDOFEN 50 TAB                10 TAB,,3004,10 TAB,2700,2.9,7830,432.22,432.22,,8694.44,PAIN KILLER
SA/4567,12-03-2021,  PW/1037,12-03-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,ELDOFEN 50 TAB                10 TAB,,3004,10 TAB,2700,2.9,7830,432.22,432.22,,8694.44,PAIN KILLER
SA/2672,03-11-2020,  PW/62,04-11-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,B-MUCE CREAM                  5 GM,,30049087,5 GM,800,26.45,21160,1168.03,1168.03,,23496.06,COUNTER
SA/3501,04-01-2021,  PW/502,05-01-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,B-MUCE CREAM                  5 GM,,30049087,5 GM,300,26.45,7935,438.01,438.01,,8811.02,COUNTER
SA/4249,18-02-2021,  PW/880,19-02-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,B-MUCE CREAM                  5 GM,,30049087,5 GM,720,26.45,19044,1051.23,1051.23,,21146.46,COUNTER
SA/4402,01-03-2021,  PW/935,01-03-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,B-MUCE CREAM                  5 GM,,30049087,5 GM,310,26.45,8199.5,452.61,452.61,,9104.72,COUNTER
SA/4405,02-03-2021,  PW/941,02-03-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,B-MUCE CREAM                  5 GM,,30049087,5 GM,360,26.45,9522,525.61,525.61,,10573.22,COUNTER
SA/2672,03-11-2020,  PW/62,04-11-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIOCOF D SYRUP                100ML,,30044060,100ML,864,15.05,13003.2,717.78,717.78,,14438.76,SUPPLEMENT
SA/2772,09-11-2020,  PW/128,09-11-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIOCOF D SYRUP                100ML,,30044060,100ML,864,15.05,13003.2,717.78,717.78,,14438.76,SUPPLEMENT
SA/3122,03-12-2020,  PW/234,04-12-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIOCOF D SYRUP                100ML,,30044060,100ML,864,15.05,13003.2,717.78,717.78,,14438.76,SUPPLEMENT
SA/3269,15-12-2020,  PW/328,15-12-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIOCOF D SYRUP                100ML,,30044060,100ML,864,15.05,13003.2,717.78,717.78,,14438.76,SUPPLEMENT
SA/3461,01-01-2021,  PW/456,01-01-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIOCOF D SYRUP                100ML,,30044060,100ML,864,15.05,13003.2,717.78,717.78,,14438.76,SUPPLEMENT
SA/3462,01-01-2021,  PW/457,01-01-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIOCOF D SYRUP                100ML,,30044060,100ML,864,15.05,13003.2,717.78,717.78,,14438.76,SUPPLEMENT
SA/3926,01-02-2021,  PW/674,01-02-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIOCOF D SYRUP                100ML,,30044060,100ML,576,15.05,8668.8,478.52,478.52,,9625.84,SUPPLEMENT
SA/4294,22-02-2021,  PW/896,22-02-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIOCOF D SYRUP                100ML,,30044060,100ML,1440,15.05,21672,1196.29,1196.29,,24064.58,SUPPLEMENT
SA/4402,01-03-2021,  PW/935,01-03-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIOCOF D SYRUP                100ML,,30044060,100ML,1008,15.05,15170.4,837.41,837.41,,16845.22,SUPPLEMENT
SA/4577,12-03-2021,  PW/1041,13-03-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIOCOF D SYRUP                100ML,,30044060,100ML,1008,15.05,15170.4,837.41,837.41,,16845.22,SUPPLEMENT
SA/2672,03-11-2020,  PW/62,04-11-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIOSERT 50 TAB                10 TAB,,30049079,10 TAB,1940,9.85,19109,1054.82,1054.82,,21218.64,CARDIAC
SA/2772,09-11-2020,  PW/128,09-11-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIOSERT 50 TAB                10 TAB,,30049079,10 TAB,1000,9.85,9850,543.72,543.72,,10937.44,CARDIAC
SA/3926,01-02-2021,  PW/674,01-02-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIOSERT 50 TAB                10 TAB,,30049079,10 TAB,1200,9.85,11820,652.46,652.46,,13124.92,CARDIAC
SA/4129,11-02-2021,  PW/794,12-02-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIOSERT 50 TAB                10 TAB,,30049079,10 TAB,960,9.85,9456,521.97,521.97,,10499.94,CARDIAC
SA/4129,11-02-2021,  PW/794,12-02-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIOSERT 50 TAB                10 TAB,,30049079,10 TAB,40,9.85,394,21.75,21.75,,437.5,CARDIAC
SA/4577,12-03-2021,  PW/1041,13-03-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIOSERT 50 TAB                10 TAB,,30049079,10 TAB,1200,9.85,11820,652.46,652.46,,13124.92,CARDIAC
SA/2672,03-11-2020,  PW/62,04-11-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,CEPHAXIN 250 MG CAP           10 CAP,,30042012,10 CAP,500,18.95,9475,523.02,523.02,,10521.04,ANTIBIOTIC
SA/2772,09-11-2020,  PW/128,09-11-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,CEPHAXIN 250 MG CAP           10 CAP,,30042012,10 CAP,300,18.95,5685,313.81,313.81,,6312.62,ANTIBIOTIC
SA/3267,15-12-2020,  PW/329,15-12-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,CEPHAXIN 250 MG CAP           10 CAP,,30042012,10 CAP,60,18.95,1137,62.76,62.76,,1262.52,ANTIBIOTIC
SA/3501,04-01-2021,  PW/502,05-01-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,CEPHAXIN 250 MG CAP           10 CAP,,30042012,10 CAP,400,18.95,7580,418.42,418.42,,8416.84,ANTIBIOTIC
SA/3500,04-01-2021,  PW/503,05-01-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,CEPHAXIN 250 MG CAP           10 CAP,,30042012,10 CAP,600,18.95,11370,627.62,627.62,,12625.24,ANTIBIOTIC
SA/4402,01-03-2021,  PW/935,01-03-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,CEPHAXIN 250 MG CAP           10 CAP,,30042012,10 CAP,500,18.95,9475,523.02,523.02,,10521.04,ANTIBIOTIC
SA/4405,02-03-2021,  PW/941,02-03-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,CEPHAXIN 250 MG CAP           10 CAP,,30042012,10 CAP,420,18.95,7959,439.34,439.34,,8837.68,ANTIBIOTIC
SA/2674,03-11-2020,  PW/63,04-11-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,NCOLD PLUS SUSP               60ML,,30049093,60ML,960,10.95,10512,580.26,580.26,,11672.52,COUGH & COLD
SA/3269,15-12-2020,  PW/328,15-12-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,NCOLD PLUS SUSP               60ML,,30049093,60ML,460,10.95,5037,278.04,278.04,,5593.08,COUGH & COLD
SA/3267,15-12-2020,  PW/329,15-12-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,NCOLD PLUS SUSP               60ML,,30049093,60ML,960,10.95,10512,580.26,580.26,,11672.52,COUGH & COLD
SA/3501,04-01-2021,  PW/502,05-01-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,NCOLD PLUS SUSP               60ML,,30049093,60ML,960,10.95,10512,580.26,580.26,,11672.52,COUGH & COLD
SA/3500,04-01-2021,  PW/503,05-01-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,NCOLD PLUS SUSP               60ML,,30049093,60ML,960,10.95,10512,580.26,580.26,,11672.52,COUGH & COLD
SA/3959,02-02-2021,  PW/692,02-02-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,NCOLD PLUS SUSP               60ML,,30049093,60ML,640,10.95,7008,386.84,386.84,,7781.68,COUGH & COLD
SA/3959,02-02-2021,  PW/692,02-02-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,NCOLD PLUS SUSP               60ML,,30049093,60ML,320,10.95,3504,193.42,193.42,,3890.84,COUGH & COLD
SA/3958,02-02-2021,  PW/693,03-02-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,NCOLD PLUS SUSP               60ML,,30049093,60ML,960,10.95,10512,580.26,580.26,,11672.52,COUGH & COLD
SA/4405,02-03-2021,  PW/941,02-03-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,NCOLD PLUS SUSP               60ML,,30049093,60ML,960,10.95,10512,580.26,580.26,,11672.52,COUGH & COLD
SA/2674,03-11-2020,  PW/63,04-11-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,AMBROHIST PLUS SUSP           100ML,,30049093,100ML,288,15.55,4478.4,247.21,247.21,,4972.82,COUGH & COLD
SA/3122,03-12-2020,  PW/234,04-12-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,AMBROHIST PLUS SUSP           100ML,,30049093,100ML,288,15.55,4478.4,247.21,247.21,,4972.82,COUGH & COLD
SA/3501,04-01-2021,  PW/502,05-01-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,AMBROHIST PLUS SUSP           100ML,,30049093,100ML,960,15.55,14928,824.03,824.03,,16576.06,COUGH & COLD
SA/3500,04-01-2021,  PW/503,05-01-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,AMBROHIST PLUS SUSP           100ML,,30049093,100ML,576,15.55,8956.8,494.42,494.42,,9945.64,COUGH & COLD
SA/3958,02-02-2021,  PW/693,03-02-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,AMBROHIST PLUS SUSP           100ML,,30049093,100ML,984,15.55,15301.2,844.63,844.63,,16990.46,COUGH & COLD
SA/2674,03-11-2020,  PW/63,04-11-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,DD MAP 50MG INJ               1ML,,3004,1ML,50,12.25,612.5,33.81,33.81,,680.12,A TO Z
SA/3177,07-12-2020,  PW/263,08-12-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,DD MAP 50MG INJ               1ML,,3004,1ML,50,12.25,612.5,33.81,33.81,,680.12,A TO Z
SA/4405,02-03-2021,  PW/941,02-03-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,DD MAP 50MG INJ               1ML,,3004,1ML,50,12.25,612.5,33.81,33.81,,680.12,A TO Z
SA/2674,03-11-2020,  PW/63,04-11-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,PAINCOM DT                    10 TAB,,3004,10 TAB,1980,3.87,7662.6,422.98,422.98,,8508.56,A TO Z
SA/3461,01-01-2021,  PW/456,01-01-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,PAINCOM DT                    10 TAB,,3004,10 TAB,940,3.87,3637.8,200.81,200.81,,4039.42,A TO Z
SA/3461,01-01-2021,  PW/456,01-01-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,PAINCOM DT                    10 TAB,,3004,10 TAB,1200,3.87,4644,256.35,256.35,,5156.7,A TO Z
SA/3681,14-01-2021,  PW/572,14-01-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,PAINCOM DT                    10 TAB,,3004,10 TAB,1200,3.87,4644,256.35,256.35,,5156.7,A TO Z
SA/3678,14-01-2021,  PW/573,14-01-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,PAINCOM DT                    10 TAB,,3004,10 TAB,2000,3.87,7740,427.25,427.25,,8594.5,A TO Z
SA/4567,12-03-2021,  PW/1037,12-03-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,PAINCOM DT                    10 TAB,,3004,10 TAB,1200,3.87,4644,256.35,256.35,,5156.7,A TO Z
SA/2674,03-11-2020,  PW/63,04-11-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,TANCET-COLD TAB               10 TAB,,30049031,10 TAB,9600,6.35,60960,3364.99,3364.99,,67689.98,A TO Z
SA/2773,09-11-2020,  PW/130,09-11-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,TANCET-COLD TAB               10 TAB,,30049031,10 TAB,6000,6.35,38100,2103.12,2103.12,,42306.24,A TO Z
SA/2982,24-11-2020,  PW/180,24-11-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,TANCET-COLD TAB               10 TAB,,30049031,10 TAB,4800,6.35,30480,1682.5,1682.5,,33845,A TO Z
SA/3619,12-01-2021,  PW/544,12-01-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,TANCET-COLD TAB               10 TAB,,30049031,10 TAB,6000,6.35,38100,2103.12,2103.12,,42306.24,A TO Z
SA/3945,02-02-2021,  PW/691,02-02-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,TANCET-COLD TAB               10 TAB,,30049031,10 TAB,6000,6.35,38100,2103.12,2103.12,,42306.24,A TO Z
SA/4134,12-02-2021,  PW/793,12-02-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,TANCET-COLD TAB               10 TAB,,30049031,10 TAB,6000,6.35,38100,2103.12,2103.12,,42306.24,A TO Z
SA/4402,01-03-2021,  PW/935,01-03-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,TANCET-COLD TAB               10 TAB,,30049031,10 TAB,6000,6.35,38100,2103.12,2103.12,,42306.24,A TO Z
SA/4405,02-03-2021,  PW/941,02-03-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,TANCET-COLD TAB               10 TAB,,30049031,10 TAB,6000,6.35,38100,2103.12,2103.12,,42306.24,A TO Z
SA/2675,03-11-2020,  PW/64,04-11-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,URIFEN 0.4 CAP                15 CAP,,30049079,15 CAP,500,18.55,9275,511.98,511.98,,10298.96,A TO Z
SA/3269,15-12-2020,  PW/328,15-12-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,URIFEN 0.4 CAP                15 CAP,,30049079,15 CAP,500,18.55,9275,511.98,511.98,,10298.96,A TO Z
SA/3267,15-12-2020,  PW/329,15-12-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,URIFEN 0.4 CAP                15 CAP,,30049079,15 CAP,500,18.55,9275,511.98,511.98,,10298.96,A TO Z
SA/3678,14-01-2021,  PW/573,14-01-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,URIFEN 0.4 CAP                15 CAP,,30049079,15 CAP,1000,18.55,18550,1023.96,1023.96,,20597.92,A TO Z
SA/3945,02-02-2021,  PW/691,02-02-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,URIFEN 0.4 CAP                15 CAP,,30049079,15 CAP,1000,18.55,18550,1023.96,1023.96,,20597.92,A TO Z
SA/2675,03-11-2020,  PW/64,04-11-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIODIB 30 TAB                 10 TAB,,30043190,10 TAB,1000,6.3,6300,347.76,347.76,,6995.52,COUNTER
SA/3177,07-12-2020,  PW/263,08-12-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIODIB 30 TAB                 10 TAB,,30043190,10 TAB,500,6.3,3150,173.88,173.88,,3497.76,COUNTER
SA/3461,01-01-2021,  PW/456,01-01-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIODIB 30 TAB                 10 TAB,,30043190,10 TAB,600,6.3,3780,208.66,208.66,,4197.32,COUNTER
SA/3462,01-01-2021,  PW/457,01-01-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIODIB 30 TAB                 10 TAB,,30043190,10 TAB,600,6.3,3780,208.66,208.66,,4197.32,COUNTER
SA/4134,12-02-2021,  PW/793,12-02-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIODIB 30 TAB                 10 TAB,,30043190,10 TAB,1200,6.3,7560,417.31,417.31,,8394.62,COUNTER
SA/2675,03-11-2020,  PW/64,04-11-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,FLUSID 10GM                   10 GM,,30043200,10 GM,600,10.5,6300,347.76,347.76,,6995.52,A TO Z
SA/2982,24-11-2020,  PW/180,24-11-2020,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,FLUSID 10GM                   10 GM,,30043200,10 GM,600,10.5,6300,347.76,347.76,,6995.52,A TO Z
SA/3678,14-01-2021,  PW/573,14-01-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,FLUSID 10GM                   10 GM,,30043200,10 GM,600,10.5,6300,347.76,347.76,,6995.52,A TO Z
SA/4128,11-02-2021,  PW/796,12-02-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,FLUSID 10GM                   10 GM,,30043200,10 GM,600,10.5,6300,347.76,347.76,,6995.52,A TO Z
SA/4577,12-03-2021,  PW/1041,13-03-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,FLUSID 10GM                   10 GM,,30043200,10 GM,600,10.5,6300,347.76,347.76,,6995.52,A TO Z
NHC03454,03-11-2020,  PW/65,04-11-2020,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,BECOLES CAP                   15 CAP,,21069099,15 CAP,1660,12,19920,1523.88,1523.88,,22967.76,SUPPLEMENT
NHC03533,09-11-2020,  PW/115,09-11-2020,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,BECOLES CAP                   15 CAP,,21069099,15 CAP,5760,12,69120,5287.68,5287.68,,79695.36,SUPPLEMENT
NHC04633,08-01-2021,  PW/523,08-01-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,BECOLES CAP                   15 CAP,,21069099,15 CAP,2400,12,28800,2203.2,2203.2,,33206.4,SUPPLEMENT
NHC04632,08-01-2021,  PW/524,08-01-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,BECOLES CAP                   15 CAP,,21069099,15 CAP,2400,12,28800,2203.2,2203.2,,33206.4,SUPPLEMENT
NHC03454,03-11-2020,  PW/65,04-11-2020,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,VZ PLUS                       1,,30045090,1,1975,6.25,12343.75,629.53,629.53,,13602.81,A TO Z
NHC03467,04-11-2020,  PW/68,04-11-2020,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,VZ PLUS                       1,,30045090,1,425,6.25,2656.25,135.47,135.47,,2927.19,A TO Z
NHC04327,23-12-2020,  PW/382,23-12-2020,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,VZ PLUS                       1,,30045090,1,2000,6.25,12500,637.5,637.5,,13775,A TO Z
NHC04354,24-12-2020,  PW/392,24-12-2020,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,VZ PLUS                       1,,30045090,1,400,6.25,2500,127.5,127.5,,2755,A TO Z
NHC04632,08-01-2021,  PW/524,08-01-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,VZ PLUS                       1,,30045090,1,3600,6.25,22500,1147.5,1147.5,,24795,A TO Z
NHC04670,11-01-2021,  PW/541,11-01-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,VZ PLUS                       1,,30045090,1,3600,6.25,22500,1147.5,1147.5,,24795,A TO Z
NHC04669,11-01-2021,  PW/542,11-01-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,VZ PLUS                       1,,30045090,1,800,6.25,5000,255,255,,5510,A TO Z
H/6580,04-11-2020,  PW/70,04-11-2020,LAXMI HOSPICARE LLP,Maharashtra,Vasai East IE S.O-Vasai,DICNOL INJ                    1ML,,30049099,1ML,500,3.05,1525,82.35,82.35,,1689.7,PAIN KILLER
H/10295,01-01-2021,  PW/472,04-01-2021,LAXMI HOSPICARE LLP,Maharashtra,Vasai East IE S.O-Vasai,DICNOL INJ                    1ML,,30049099,1ML,500,3.05,1525,82.35,82.35,,1689.7,PAIN KILLER
